Date,Crop,Price_NIS_Ton,Demand_Ton
2020-06-24,Banana,5102.65,2030
2020-07-01,Banana,4651.81,2080
2020-07-08,Banana,4688.17,2220
2020-07-15,Banana,4821.06,2007
2020-07-22,Banana,4685.6,2060
2020-07-29,Banana,4767.3,2115
2020-08-05,Banana,4466.36,2330
2020-08-12,Banana,4742.09,2168
2020-08-19,Banana,4690.36,2073
2020-08-26,Banana,4364.47,2273
2020-09-02,Banana,4608.83,2198
2020-09-09,Banana,4410.15,2283
2020-09-16,Banana,4336.43,2287
2020-09-23,Banana,4512.4,2123
2020-09-30,Banana,4314.78,2299
2020-10-07,Banana,4596.71,2102
2020-10-14,Banana,4443.1,2173
2020-10-21,Banana,4388.46,2323
2020-10-28,Banana,4648.94,2221
2020-11-04,Banana,4795.31,2185
2020-11-11,Banana,4619.84,2218
2020-11-18,Banana,4549.86,2210
2020-11-25,Banana,4928.66,2006
2020-12-02,Banana,4799.49,2022
2020-12-09,Banana,5142.4,1909
2020-12-16,Banana,4994.78,1977
2020-12-23,Banana,5154.07,1841
2020-12-30,Banana,5091.88,1990
2021-01-06,Banana,5092.2,2041
2021-01-13,Banana,5146.68,1878
2021-01-20,Banana,5126.94,2005
2021-01-27,Banana,5205.58,1898
2021-02-03,Banana,5532.15,1825
2021-02-10,Banana,5397.16,1929
2021-02-17,Banana,5387.06,1935
2021-02-24,Banana,5409.46,1947
2021-03-03,Banana,5368.45,1861
2021-03-10,Banana,5415.18,1913
2021-03-17,Banana,5618.81,1770
2021-03-24,Banana,5391.65,1928
2021-03-31,Banana,5634.26,1794
2021-04-07,Banana,5470.6,1848
2021-04-14,Banana,5320.14,1837
2021-04-21,Banana,5233.93,1972
2021-04-28,Banana,5243.56,1820
2021-05-05,Banana,5375.24,1910
2021-05-12,Banana,5168.85,1976
2021-05-19,Banana,5431.35,1901
2021-05-26,Banana,5387.64,1772
2021-06-02,Banana,4931.26,1942
2021-06-09,Banana,4830.52,2123
2021-06-16,Banana,4975.6,1960
2021-06-23,Banana,5050.52,1950
2021-06-30,Banana,5148.61,1916
2021-07-07,Banana,4914.97,2032
2021-07-14,Banana,4627.74,2237
2021-07-21,Banana,4800.38,2006
2021-07-28,Banana,4596.87,2249
2021-08-04,Banana,4432.63,2170
2021-08-11,Banana,4598.34,2227
2021-08-18,Banana,4361.64,2292
2021-08-25,Banana,4501.3,2249
2021-09-01,Banana,4537.79,2173
2021-09-08,Banana,4474.5,2247
2021-09-15,Banana,4507.01,2247
2021-09-22,Banana,4381.92,2361
2021-09-29,Banana,4310.4,2349
2021-10-06,Banana,4699.23,2140
2021-10-13,Banana,4717.73,2176
2021-10-20,Banana,4659.93,2069
2021-10-27,Banana,4473.57,2263
2021-11-03,Banana,4826.42,2006
2021-11-10,Banana,4738.71,2100
2021-11-17,Banana,4591.93,2200
2021-11-24,Banana,4753.97,2126
2021-12-01,Banana,4948.35,2113
2021-12-08,Banana,4886.37,1953
2021-12-15,Banana,5014.78,2083
2021-12-22,Banana,4838.59,2018
2021-12-29,Banana,4984.66,2097
2022-01-05,Banana,5427.15,1748
2022-01-12,Banana,5220.58,1900
2022-01-19,Banana,5395.22,1758
2022-01-26,Banana,5152.89,1987
2022-02-02,Banana,5603.78,1791
2022-02-09,Banana,5437.52,1804
2022-02-16,Banana,5425.94,1755
2022-02-23,Banana,5453.96,1775
2022-03-02,Banana,5555.78,1866
2022-03-09,Banana,5521.19,1771
2022-03-16,Banana,5610.17,1829
2022-03-23,Banana,5292.22,1873
2022-03-30,Banana,5492.4,1748
2022-04-06,Banana,5414.37,1850
2022-04-13,Banana,5565.3,1760
2022-04-20,Banana,5523.99,1868
2022-04-27,Banana,5497.19,1787
2022-05-04,Banana,5336.69,1972
2022-05-11,Banana,5301.87,1848
2022-05-18,Banana,5364.11,1955
2022-05-25,Banana,5352.26,1842
2022-06-01,Banana,4922.71,2100
2022-06-08,Banana,5035.93,2075
2022-06-15,Banana,5121.67,2004
2022-06-22,Banana,4875.99,2137
2022-06-29,Banana,4973.97,2089
2022-07-06,Banana,4560.36,2128
2022-07-13,Banana,4878.81,2111
2022-07-20,Banana,4766.28,2011
2022-07-27,Banana,4760.39,2184
2022-08-03,Banana,4692.64,2182
2022-08-10,Banana,4436.77,2193
2022-08-17,Banana,4566.12,2208
2022-08-24,Banana,4442.32,2305
2022-08-31,Banana,4725.93,2078
2022-09-07,Banana,4510.42,2265
2022-09-14,Banana,4532.05,2124
2022-09-21,Banana,4347.94,2385
2022-09-28,Banana,4462.35,2255
2022-10-05,Banana,4721.34,2155
2022-10-12,Banana,4635.95,2072
2022-10-19,Banana,4507.76,2307
2022-10-26,Banana,4574.73,2233
2022-11-02,Banana,4740.79,2087
2022-11-09,Banana,4795.61,2079
2022-11-16,Banana,4848.76,2049
2022-11-23,Banana,4924.38,2119
2022-11-30,Banana,4692.76,2209
2022-12-07,Banana,5109.01,2014
2022-12-14,Banana,4995.68,2058
2022-12-21,Banana,5002.46,1936
2022-12-28,Banana,5115.01,1945
2023-01-04,Banana,5433.22,1752
2023-01-11,Banana,5241.12,1978
2023-01-18,Banana,5419.07,1886
2023-01-25,Banana,5277.89,1937
2023-02-01,Banana,5313.66,1859
2023-02-08,Banana,5409.86,1768
2023-02-15,Banana,5412.26,1784
2023-02-22,Banana,5406.31,1843
2023-03-01,Banana,5475.02,1839
2023-03-08,Banana,5681.28,1717
2023-03-15,Banana,5326.37,1966
2023-03-22,Banana,5321.0,1895
2023-03-29,Banana,5636.63,1786
2023-04-05,Banana,5269.07,1813
2023-04-12,Banana,5615.86,1707
2023-04-19,Banana,5280.36,1931
2023-04-26,Banana,5546.82,1829
2023-05-03,Banana,5254.07,1860
2023-05-10,Banana,5109.38,1915
2023-05-17,Banana,5121.35,1987
2023-05-24,Banana,5286.65,1923
2023-05-31,Banana,5110.65,1971
2023-06-07,Banana,4890.28,2028
2023-06-14,Banana,4901.57,1987
2023-06-21,Banana,5124.19,2036
2023-06-28,Banana,4965.76,2032
2023-07-05,Banana,4712.53,2036
2023-07-12,Banana,4771.51,2074
2023-07-19,Banana,4768.51,2158
2023-07-26,Banana,4665.72,2047
2023-08-02,Banana,4735.96,2062
2023-08-09,Banana,4555.01,2229
2023-08-16,Banana,4389.99,2337
2023-08-23,Banana,4443.88,2291
2023-08-30,Banana,4487.61,2244
2023-09-06,Banana,4427.42,2324
2023-09-13,Banana,4348.56,2327
2023-09-20,Banana,4322.36,2347
2023-09-27,Banana,4617.34,2256
2023-10-04,Banana,4622.92,2092
2023-10-11,Banana,4701.43,2154
2023-10-18,Banana,4431.51,2227
2023-10-25,Banana,4735.2,2088
2023-11-01,Banana,4549.12,2240
2023-11-08,Banana,4936.21,2051
2023-11-15,Banana,4870.68,2064
2023-11-22,Banana,4850.01,2059
2023-11-29,Banana,4884.46,1980
2023-12-06,Banana,5120.02,2010
2023-12-13,Banana,5161.91,1893
2023-12-20,Banana,5002.72,2057
2023-12-27,Banana,4976.98,2051
2024-01-03,Banana,5198.02,1850
2024-01-10,Banana,5367.3,1882
2024-01-17,Banana,5438.6,1920
2024-01-24,Banana,5062.2,1939
2024-01-31,Banana,5390.13,1887
2024-02-07,Banana,5224.98,1945
2024-02-14,Banana,5599.27,1851
2024-02-21,Banana,5334.09,1897
2024-02-28,Banana,5510.89,1855
2024-03-06,Banana,5537.33,1728
2024-03-13,Banana,5397.76,1775
2024-03-20,Banana,5459.89,1903
2024-03-27,Banana,5468.19,1813
2024-04-03,Banana,5326.72,1859
2024-04-10,Banana,5348.37,1789
2024-04-17,Banana,5538.23,1733
2024-04-24,Banana,5234.61,1875
2024-05-01,Banana,5059.24,1917
2024-05-08,Banana,5270.71,1921
2024-05-15,Banana,5050.93,1911
2024-05-22,Banana,5423.21,1771
2024-05-29,Banana,5284.89,1912
2024-06-05,Banana,4814.43,2009
2024-06-12,Banana,4874.06,2105
2024-06-19,Banana,4923.77,2102
2024-06-26,Banana,5003.13,2077
2024-07-03,Banana,4612.66,2095
2024-07-10,Banana,4882.83,1988
2024-07-17,Banana,4542.04,2108
2024-07-24,Banana,4820.19,2127
2024-07-31,Banana,4920.91,2124
2024-08-07,Banana,4615.68,2211
2024-08-14,Banana,4600.86,2109
2024-08-21,Banana,4597.0,2225
2024-08-28,Banana,4504.59,2122
2024-09-04,Banana,4345.81,2283
2024-09-11,Banana,4542.16,2184
2024-09-18,Banana,4456.25,2268
2024-09-25,Banana,4531.96,2112
2024-10-02,Banana,4693.55,2218
2024-10-09,Banana,4753.94,2166
2024-10-16,Banana,4753.4,2016
2024-10-23,Banana,4753.87,2030
2024-10-30,Banana,4692.98,2153
2024-11-06,Banana,4791.15,2156
2024-11-13,Banana,4861.1,2008
2024-11-20,Banana,4615.63,2215
2024-11-27,Banana,4903.16,1971
2024-12-04,Banana,4993.37,1921
2024-12-11,Banana,5071.04,2047
2024-12-18,Banana,5169.38,1874
2024-12-25,Banana,4926.08,1988
2020-01-01,Mango,3726.68,2732
2020-01-08,Mango,3454.03,2992
2020-01-15,Mango,3455.65,2887
2020-01-22,Mango,3638.15,2820
2020-01-29,Mango,3528.82,2820
2020-02-05,Mango,3576.94,2758
2020-02-12,Mango,3652.02,2686
2020-02-19,Mango,3583.63,2830
2020-02-26,Mango,3887.29,2568
2020-03-04,Mango,3640.65,2702
2020-03-11,Mango,3995.38,2468
2020-03-18,Mango,3900.03,2586
2020-03-25,Mango,3822.97,2647
2020-04-01,Mango,3591.81,2768
2020-04-08,Mango,3850.13,2506
2020-04-15,Mango,3586.95,2881
2020-04-22,Mango,3893.21,2538
2020-04-29,Mango,3704.65,2606
2020-05-06,Mango,3740.07,2620
2020-05-13,Mango,3727.55,2780
2020-05-20,Mango,3445.76,2839
2020-05-27,Mango,3494.01,2849
2020-06-03,Mango,3502.63,2844
2020-06-10,Mango,3238.5,3026
2020-06-17,Mango,3146.8,3110
2020-06-24,Mango,3484.49,2912
2020-07-01,Mango,3147.9,3253
2020-07-08,Mango,2903.46,3435
2020-07-15,Mango,3029.99,3294
2020-07-22,Mango,3267.91,3114
2020-07-29,Mango,3116.72,3145
2020-08-05,Mango,2925.35,3338
2020-08-12,Mango,2877.15,3563
2020-08-19,Mango,2990.88,3303
2020-08-26,Mango,2773.45,3641
2020-09-02,Mango,2998.48,3405
2020-09-09,Mango,2885.71,3441
2020-09-16,Mango,3022.87,3323
2020-09-23,Mango,2781.27,3577
2020-09-30,Mango,2751.84,3582
2020-10-07,Mango,2779.65,3630
2020-10-14,Mango,2956.36,3479
2020-10-21,Mango,2739.52,3686
2020-10-28,Mango,2736.08,3582
2020-11-04,Mango,3100.5,3197
2020-11-11,Mango,3102.74,3316
2020-11-18,Mango,3099.51,3251
2020-11-25,Mango,3186.34,3055
2020-12-02,Mango,3217.78,3100
2020-12-09,Mango,3471.06,2811
2020-12-16,Mango,3359.26,3057
2020-12-23,Mango,3429.17,3008
2020-12-30,Mango,3352.19,3061
2021-01-06,Mango,3402.31,2947
2021-01-13,Mango,3711.44,2720
2021-01-20,Mango,3379.69,3043
2021-01-27,Mango,3740.93,2746
2021-02-03,Mango,3874.53,2610
2021-02-10,Mango,3926.88,2486
2021-02-17,Mango,3802.33,2543
2021-02-24,Mango,3873.48,2617
2021-03-03,Mango,3830.65,2632
2021-03-10,Mango,3815.15,2652
2021-03-17,Mango,3811.85,2645
2021-03-24,Mango,3877.0,2572
2021-03-31,Mango,3832.33,2632
2021-04-07,Mango,3826.47,2570
2021-04-14,Mango,3887.38,2643
2021-04-21,Mango,3756.28,2563
2021-04-28,Mango,3881.29,2511
2021-05-05,Mango,3757.4,2587
2021-05-12,Mango,3587.48,2695
2021-05-19,Mango,3590.12,2872
2021-05-26,Mango,3649.49,2704
2021-06-02,Mango,3492.42,2819
2021-06-09,Mango,3398.92,2908
2021-06-16,Mango,3426.3,2960
2021-06-23,Mango,3174.12,3214
2021-06-30,Mango,3276.06,3000
2021-07-07,Mango,2941.38,3441
2021-07-14,Mango,3136.2,3169
2021-07-21,Mango,3208.76,3192
2021-07-28,Mango,3216.52,3195
2021-08-04,Mango,2897.35,3351
2021-08-11,Mango,2868.67,3417
2021-08-18,Mango,2773.19,3618
2021-08-25,Mango,3088.48,3151
2021-09-01,Mango,2881.54,3460
2021-09-08,Mango,2662.16,3831
2021-09-15,Mango,2686.09,3723
2021-09-22,Mango,2774.94,3589
2021-09-29,Mango,2996.42,3361
2021-10-06,Mango,2870.8,3539
2021-10-13,Mango,2879.25,3424
2021-10-20,Mango,3062.95,3322
2021-10-27,Mango,2779.32,3564
2021-11-03,Mango,3077.5,3276
2021-11-10,Mango,3089.89,3233
2021-11-17,Mango,3047.02,3263
2021-11-24,Mango,2920.16,3410
2021-12-01,Mango,3458.63,2827
2021-12-08,Mango,3267.8,3025
2021-12-15,Mango,3210.56,3173
2021-12-22,Mango,3359.4,2974
2021-12-29,Mango,3240.07,3029
2022-01-05,Mango,3558.43,2894
2022-01-12,Mango,3683.18,2690
2022-01-19,Mango,3764.55,2616
2022-01-26,Mango,3616.3,2749
2022-02-02,Mango,3906.46,2507
2022-02-09,Mango,3806.97,2698
2022-02-16,Mango,3734.6,2660
2022-02-23,Mango,3594.82,2802
2022-03-02,Mango,3813.6,2619
2022-03-09,Mango,3873.67,2639
2022-03-16,Mango,3738.79,2751
2022-03-23,Mango,3927.0,2449
2022-03-30,Mango,3851.47,2573
2022-04-06,Mango,3666.77,2754
2022-04-13,Mango,3846.12,2600
2022-04-20,Mango,3734.69,2650
2022-04-27,Mango,3762.85,2706
2022-05-04,Mango,3748.19,2742
2022-05-11,Mango,3394.02,3008
2022-05-18,Mango,3401.22,2923
2022-05-25,Mango,3402.14,2976
2022-06-01,Mango,3497.32,2837
2022-06-08,Mango,3450.12,2988
2022-06-15,Mango,3152.96,3188
2022-06-22,Mango,3448.34,2987
2022-06-29,Mango,3487.15,2823
2022-07-06,Mango,2988.5,3296
2022-07-13,Mango,3056.72,3306
2022-07-20,Mango,3244.31,2997
2022-07-27,Mango,3032.09,3364
2022-08-03,Mango,2944.6,3456
2022-08-10,Mango,3088.06,3212
2022-08-17,Mango,3020.35,3340
2022-08-24,Mango,2881.83,3542
2022-08-31,Mango,2927.12,3468
2022-09-07,Mango,2690.51,3802
2022-09-14,Mango,2643.56,3792
2022-09-21,Mango,2627.64,3894
2022-09-28,Mango,2723.26,3603
2022-10-05,Mango,2690.23,3801
2022-10-12,Mango,2714.08,3775
2022-10-19,Mango,2790.18,3486
2022-10-26,Mango,2733.44,3652
2022-11-02,Mango,2989.0,3309
2022-11-09,Mango,3081.35,3278
2022-11-16,Mango,3066.5,3340
2022-11-23,Mango,3235.87,3004
2022-11-30,Mango,3199.59,3094
2022-12-07,Mango,3307.71,2959
2022-12-14,Mango,3507.24,2763
2022-12-21,Mango,3216.24,3017
2022-12-28,Mango,3284.48,3102
2023-01-04,Mango,3621.9,2801
2023-01-11,Mango,3424.25,2842
2023-01-18,Mango,3696.96,2712
2023-01-25,Mango,3703.02,2769
2023-02-01,Mango,3801.93,2667
2023-02-08,Mango,3857.69,2658
2023-02-15,Mango,3659.12,2650
2023-02-22,Mango,3577.24,2722
2023-03-01,Mango,3787.51,2555
2023-03-08,Mango,3726.01,2683
2023-03-15,Mango,3793.1,2703
2023-03-22,Mango,3707.85,2609
2023-03-29,Mango,4002.06,2496
2023-04-05,Mango,3767.33,2627
2023-04-12,Mango,3669.47,2777
2023-04-19,Mango,3627.47,2683
2023-04-26,Mango,3805.47,2630
2023-05-03,Mango,3568.81,2856
2023-05-10,Mango,3740.77,2574
2023-05-17,Mango,3610.76,2676
2023-05-24,Mango,3624.96,2681
2023-05-31,Mango,3622.39,2838
2023-06-07,Mango,3162.66,3191
2023-06-14,Mango,3406.03,3023
2023-06-21,Mango,3347.42,2914
2023-06-28,Mango,3149.69,3101
2023-07-05,Mango,3099.64,3153
2023-07-12,Mango,2925.63,3395
2023-07-19,Mango,3016.98,3362
2023-07-26,Mango,3259.1,3107
2023-08-02,Mango,3015.32,3385
2023-08-09,Mango,2825.01,3628
2023-08-16,Mango,2701.46,3650
2023-08-23,Mango,2980.34,3356
2023-08-30,Mango,2850.84,3423
2023-09-06,Mango,2858.9,3439
2023-09-13,Mango,2774.56,3514
2023-09-20,Mango,2893.01,3420
2023-09-27,Mango,2948.69,3342
2023-10-04,Mango,2787.55,3649
2023-10-11,Mango,3059.46,3351
2023-10-18,Mango,2958.52,3387
2023-10-25,Mango,2855.44,3534
2023-11-01,Mango,2911.77,3362
2023-11-08,Mango,3075.54,3248
2023-11-15,Mango,3241.29,3069
2023-11-22,Mango,2933.9,3469
2023-11-29,Mango,2924.07,3458
2023-12-06,Mango,3221.38,3053
2023-12-13,Mango,3130.51,3117
2023-12-20,Mango,3409.23,3022
2023-12-27,Mango,3507.01,2832
2024-01-03,Mango,3712.73,2652
2024-01-10,Mango,3445.8,2996
2024-01-17,Mango,3493.21,2801
2024-01-24,Mango,3535.92,2830
2024-01-31,Mango,3717.78,2643
2024-02-07,Mango,3951.75,2471
2024-02-14,Mango,3943.48,2572
2024-02-21,Mango,3707.62,2642
2024-02-28,Mango,3831.81,2701
2024-03-06,Mango,3916.19,2641
2024-03-13,Mango,3667.13,2792
2024-03-20,Mango,3744.77,2638
2024-03-27,Mango,3985.29,2567
2024-04-03,Mango,3768.94,2707
2024-04-10,Mango,3563.11,2823
2024-04-17,Mango,3683.2,2757
2024-04-24,Mango,3622.56,2773
2024-05-01,Mango,3548.73,2773
2024-05-08,Mango,3574.8,2746
2024-05-15,Mango,3672.21,2759
2024-05-22,Mango,3753.24,2651
2024-05-29,Mango,3653.95,2682
2024-06-05,Mango,3422.88,2991
2024-06-12,Mango,3336.97,3080
2024-06-19,Mango,3400.13,3023
2024-06-26,Mango,3281.52,3038
2024-07-03,Mango,2997.45,3413
2024-07-10,Mango,2881.74,3467
2024-07-17,Mango,3160.07,3065
2024-07-24,Mango,3165.03,3238
2024-07-31,Mango,3088.93,3237
2024-08-07,Mango,3041.33,3238
2024-08-14,Mango,2980.92,3445
2024-08-21,Mango,3068.59,3228
2024-08-28,Mango,2790.69,3642
2024-09-04,Mango,2696.16,3691
2024-09-11,Mango,2943.33,3477
2024-09-18,Mango,2840.08,3479
2024-09-25,Mango,2736.08,3747
2024-10-02,Mango,2885.77,3373
2024-10-09,Mango,2749.07,3623
2024-10-16,Mango,2777.82,3603
2024-10-23,Mango,2696.19,3785
2024-10-30,Mango,2956.48,3340
2024-11-06,Mango,2890.38,3436
2024-11-13,Mango,3137.76,3121
2024-11-20,Mango,3085.39,3222
2024-11-27,Mango,3179.6,3061
2024-12-04,Mango,3492.48,2951
2024-12-11,Mango,3256.53,3085
2024-12-18,Mango,3224.83,3019
2024-12-25,Mango,3332.21,2993
2020-01-01,Grapes,5040.37,2065
2020-01-08,Grapes,5387.61,1843
2020-01-15,Grapes,5188.82,1857
2020-01-22,Grapes,5104.88,2051
2020-01-29,Grapes,5138.33,1965
2020-02-05,Grapes,5268.57,1843
2020-02-12,Grapes,5422.35,1865
2020-02-19,Grapes,5279.18,1858
2020-02-26,Grapes,5560.02,1865
2020-03-04,Grapes,5643.64,1740
2020-03-11,Grapes,5409.6,1904
2020-03-18,Grapes,5359.36,1932
2020-03-25,Grapes,5316.3,1878
2020-04-01,Grapes,5235.47,1823
2020-04-08,Grapes,5343.15,1846
2020-04-15,Grapes,5526.82,1856
2020-04-22,Grapes,5370.34,1852
2020-04-29,Grapes,5303.52,1903
2020-05-06,Grapes,5112.97,1867
2020-05-13,Grapes,5093.98,1949
2020-05-20,Grapes,5291.5,1810
2020-05-27,Grapes,5196.41,1954
2020-06-03,Grapes,4851.99,2102
2020-06-10,Grapes,4798.87,2086
2020-06-17,Grapes,4922.74,2118
2020-06-24,Grapes,4923.06,2078
2020-07-01,Grapes,4542.81,2159
2020-07-08,Grapes,4601.03,2221
2020-07-15,Grapes,4718.41,2121
2020-07-22,Grapes,4905.1,2039
2020-07-29,Grapes,4708.38,2087
2020-08-05,Grapes,4703.44,2191
2020-08-12,Grapes,4397.96,2276
2020-08-19,Grapes,4720.27,2121
2020-08-26,Grapes,4551.28,2258
2020-09-02,Grapes,4500.74,2246
2020-09-09,Grapes,4341.37,2391
2020-09-16,Grapes,4411.59,2170
2020-09-23,Grapes,4470.41,2144
2020-09-30,Grapes,4504.71,2146
2020-10-07,Grapes,4680.17,2229
2020-10-14,Grapes,4660.82,2238
2020-10-21,Grapes,4522.81,2177
2020-10-28,Grapes,4662.19,2054
2020-11-04,Grapes,4771.65,2089
2020-11-11,Grapes,4756.84,2144
2020-11-18,Grapes,4624.93,2198
2020-11-25,Grapes,4697.08,2115
2020-12-02,Grapes,5055.09,1887
2020-12-09,Grapes,4887.1,2025
2020-12-16,Grapes,4818.29,2138
2020-12-23,Grapes,4990.26,1905
2020-12-30,Grapes,4815.57,2078
2021-01-06,Grapes,5403.16,1945
2021-01-13,Grapes,5090.59,1947
2021-01-20,Grapes,5043.11,2038
2021-01-27,Grapes,5081.37,1887
2021-02-03,Grapes,5353.9,1855
2021-02-10,Grapes,5389.78,1817
2021-02-17,Grapes,5238.91,1844
2021-02-24,Grapes,5422.97,1814
2021-03-03,Grapes,5417.98,1799
2021-03-10,Grapes,5524.21,1836
2021-03-17,Grapes,5343.76,1926
2021-03-24,Grapes,5310.48,1907
2021-03-31,Grapes,5508.19,1757
2021-04-07,Grapes,5466.66,1894
2021-04-14,Grapes,5492.63,1730
2021-04-21,Grapes,5428.42,1815
2021-04-28,Grapes,5470.19,1764
2021-05-05,Grapes,5194.56,1854
2021-05-12,Grapes,5151.06,1987
2021-05-19,Grapes,5214.04,1833
2021-05-26,Grapes,5356.24,1925
2021-06-02,Grapes,4928.34,2005
2021-06-09,Grapes,5075.45,1896
2021-06-16,Grapes,4824.63,2144
2021-06-23,Grapes,5118.91,1932
2021-06-30,Grapes,4900.94,2014
2021-07-07,Grapes,4699.81,2094
2021-07-14,Grapes,4863.84,1957
2021-07-21,Grapes,4552.79,2120
2021-07-28,Grapes,4852.32,1998
2021-08-04,Grapes,4733.32,2091
2021-08-11,Grapes,4350.16,2270
2021-08-18,Grapes,4379.93,2340
2021-08-25,Grapes,4506.88,2279
2021-09-01,Grapes,4580.63,2141
2021-09-08,Grapes,4530.0,2271
2021-09-15,Grapes,4622.79,2254
2021-09-22,Grapes,4326.3,2312
2021-09-29,Grapes,4599.07,2225
2021-10-06,Grapes,4659.83,2057
2021-10-13,Grapes,4689.81,2059
2021-10-20,Grapes,4431.08,2327
2021-10-27,Grapes,4567.23,2166
2021-11-03,Grapes,4710.66,2068
2021-11-10,Grapes,4740.13,2184
2021-11-17,Grapes,4648.09,2059
2021-11-24,Grapes,4763.28,2189
2021-12-01,Grapes,4979.47,1934
2021-12-08,Grapes,4889.39,2089
2021-12-15,Grapes,5051.29,1949
2021-12-22,Grapes,4915.95,2025
2021-12-29,Grapes,4878.31,1952
2022-01-05,Grapes,5171.86,2016
2022-01-12,Grapes,5388.94,1843
2022-01-19,Grapes,5419.35,1922
2022-01-26,Grapes,5341.81,1901
2022-02-02,Grapes,5456.31,1865
2022-02-09,Grapes,5462.31,1858
2022-02-16,Grapes,5304.68,1825
2022-02-23,Grapes,5253.87,1899
2022-03-02,Grapes,5307.07,1971
2022-03-09,Grapes,5371.02,1780
2022-03-16,Grapes,5337.97,1777
2022-03-23,Grapes,5359.16,1852
2022-03-30,Grapes,5582.28,1712
2022-04-06,Grapes,5434.1,1811
2022-04-13,Grapes,5520.48,1818
2022-04-20,Grapes,5428.32,1829
2022-04-27,Grapes,5471.48,1752
2022-05-04,Grapes,5338.25,1884
2022-05-11,Grapes,5063.18,1893
2022-05-18,Grapes,5321.28,1792
2022-05-25,Grapes,5406.79,1885
2022-06-01,Grapes,4828.53,2038
2022-06-08,Grapes,5133.51,1968
2022-06-15,Grapes,4871.61,2005
2022-06-22,Grapes,4803.87,2178
2022-06-29,Grapes,5112.66,1887
2022-07-06,Grapes,4908.74,2023
2022-07-13,Grapes,4675.83,2175
2022-07-20,Grapes,4593.64,2203
2022-07-27,Grapes,4548.74,2252
2022-08-03,Grapes,4457.37,2260
2022-08-10,Grapes,4645.94,2142
2022-08-17,Grapes,4481.25,2231
2022-08-24,Grapes,4610.34,2265
2022-08-31,Grapes,4433.17,2291
2022-09-07,Grapes,4465.33,2317
2022-09-14,Grapes,4292.83,2245
2022-09-21,Grapes,4390.69,2263
2022-09-28,Grapes,4484.13,2209
2022-10-05,Grapes,4342.34,2240
2022-10-12,Grapes,4532.27,2211
2022-10-19,Grapes,4714.8,2168
2022-10-26,Grapes,4432.23,2159
2022-11-02,Grapes,4746.09,2180
2022-11-09,Grapes,4629.77,2200
2022-11-16,Grapes,4573.08,2199
2022-11-23,Grapes,4651.54,2196
2022-11-30,Grapes,4671.29,2196
2022-12-07,Grapes,4995.17,2075
2022-12-14,Grapes,4937.43,2123
2022-12-21,Grapes,4990.64,2102
2022-12-28,Grapes,5014.47,2004
2023-01-04,Grapes,5333.06,1964
2023-01-11,Grapes,5092.11,2017
2023-01-18,Grapes,5097.96,2027
2023-01-25,Grapes,5074.78,1985
2023-02-01,Grapes,5543.66,1898
2023-02-08,Grapes,5341.17,1872
2023-02-15,Grapes,5433.91,1821
2023-02-22,Grapes,5277.89,1979
2023-03-01,Grapes,5365.96,1865
2023-03-08,Grapes,5514.96,1854
2023-03-15,Grapes,5307.24,1881
2023-03-22,Grapes,5462.81,1915
2023-03-29,Grapes,5467.22,1823
2023-04-05,Grapes,5447.52,1928
2023-04-12,Grapes,5551.9,1844
2023-04-19,Grapes,5569.39,1878
2023-04-26,Grapes,5339.61,1830
2023-05-03,Grapes,5105.66,1872
2023-05-10,Grapes,5108.26,2052
2023-05-17,Grapes,5178.87,2014
2023-05-24,Grapes,5388.55,1774
2023-05-31,Grapes,5380.16,1877
2023-06-07,Grapes,4864.27,2115
2023-06-14,Grapes,5119.99,1915
2023-06-21,Grapes,5026.48,2056
2023-06-28,Grapes,4782.58,2011
2023-07-05,Grapes,4816.37,2145
2023-07-12,Grapes,4832.14,2102
2023-07-19,Grapes,4879.22,2114
2023-07-26,Grapes,4587.72,2128
2023-08-02,Grapes,4661.34,2226
2023-08-09,Grapes,4497.12,2265
2023-08-16,Grapes,4678.81,2148
2023-08-23,Grapes,4497.18,2173
2023-08-30,Grapes,4396.15,2294
2023-09-06,Grapes,4547.51,2181
2023-09-13,Grapes,4668.12,2086
2023-09-20,Grapes,4487.61,2243
2023-09-27,Grapes,4570.35,2097
2023-10-04,Grapes,4362.63,2255
2023-10-11,Grapes,4646.9,2236
2023-10-18,Grapes,4393.9,2290
2023-10-25,Grapes,4566.61,2094
2023-11-01,Grapes,4735.86,2054
2023-11-08,Grapes,4589.15,2173
2023-11-15,Grapes,4547.39,2148
2023-11-22,Grapes,4537.21,2110
2023-11-29,Grapes,4718.51,2097
2023-12-06,Grapes,5046.74,2010
2023-12-13,Grapes,4850.32,2020
2023-12-20,Grapes,4782.58,1991
2023-12-27,Grapes,5132.7,1960
2024-01-03,Grapes,5243.87,1989
2024-01-10,Grapes,5176.41,1929
2024-01-17,Grapes,5319.33,1929
2024-01-24,Grapes,5270.58,1819
2024-01-31,Grapes,5159.15,1942
2024-02-07,Grapes,5299.82,1952
2024-02-14,Grapes,5237.61,1917
2024-02-21,Grapes,5215.23,1830
2024-02-28,Grapes,5269.44,1836
2024-03-06,Grapes,5632.36,1811
2024-03-13,Grapes,5577.35,1886
2024-03-20,Grapes,5558.88,1814
2024-03-27,Grapes,5407.95,1815
2024-04-03,Grapes,5295.34,1821
2024-04-10,Grapes,5323.64,1963
2024-04-17,Grapes,5515.74,1749
2024-04-24,Grapes,5517.73,1733
